rank,count,danceability,energy,key,mode,time_signature,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
93,221,0.7056018099547511,0.6232443438914027,5.457013574660634,0.5882352941176471,3.990950226244344,-6.072619909502262,0.1250918552036199,0.2467648416289593,0.010984418235294119,0.15732533936651583,0.5297570135746607,122.19399095022624
94,221,0.6969049773755657,0.6360226244343891,5.610859728506787,0.6289592760180995,3.986425339366516,-6.064891402714932,0.11022307692307691,0.2201171447963801,0.006384380542986426,0.15344660633484164,0.5150366515837105,123.42933031674211
95,221,0.6986380090497736,0.6274977375565611,5.180995475113122,0.5656108597285068,3.9728506787330318,-6.206361990950226,0.13031493212669681,0.21554139366515837,0.0024064145701357467,0.1656977375565611,0.4791493212669683,119.93141628959276
96,221,0.7016199095022623,0.6300407239819004,5.339366515837104,0.579185520361991,3.97737556561086,-6.104420814479637,0.1161968325791855,0.24617924434389138,0.010947971312217194,0.1623235294117647,0.5071497737556562,122.11965610859728
97,221,0.7072217194570135,0.6318733031674209,5.226244343891403,0.5656108597285068,3.986425339366516,-6.032841628959275,0.13908009049773756,0.2341777375565611,0.005084110271493212,0.16583393665158372,0.5208651583710407,121.45896832579186
98,221,0.7255972850678734,0.6366470588235295,5.542986425339366,0.5475113122171946,3.9592760180995477,-5.969846153846153,0.13372533936651584,0.21352122171945703,0.0063780452941176475,0.17042443438914026,0.5331981900452489,120.82544343891404
99,221,0.7045248868778281,0.6337828054298643,5.02262443438914,0.579185520361991,3.9547511312217196,-6.114321266968325,0.11870633484162894,0.2011820814479638,0.005873311085972851,0.17729230769230767,0.4854294117647059,118.02498642533936
100,221,0.718552036199095,0.6153755656108597,5.570135746606335,0.5339366515837104,4.004524886877828,-6.293696832579185,0.13251945701357468,0.22677084162895925,0.006820846877828054,0.1606194570135747,0.5093773755656109,122.0481674208145
101,221,0.7034570135746606,0.6356651583710408,5.524886877828054,0.5972850678733032,3.9728506787330318,-6.0147692307692315,0.12714570135746606,0.2546221583710407,0.0030094495475113123,0.179120814479638,0.5335760180995475,122.51427149321265
102,221,0.684420814479638,0.6356153846153846,5.493212669683258,0.5972850678733032,3.9592760180995477,-6.150190045248869,0.11666651583710408,0.2412464705882353,0.013886399864253395,0.16504977375565613,0.5101339366515837,122.17752488687785
103,221,0.7138009049773756,0.6255158371040724,5.298642533936651,0.5384615384615384,3.9683257918552037,-6.089746606334842,0.12411674208144796,0.21906164253393665,0.008316888371040726,0.164241628959276,0.5162542986425339,122.40331221719455
104,221,0.69331221719457,0.6599683257918553,5.574660633484163,0.5927601809954751,3.9547511312217196,-5.864307692307693,0.11511855203619908,0.21095951131221718,0.005675247013574662,0.1481701357466063,0.5256506787330317,120.5526515837104
105,221,0.7136018099547512,0.6428597285067873,5.4434389140271495,0.6244343891402715,4.004524886877828,-5.918981900452488,0.11878099547511313,0.23723015837104072,0.012351106153846155,0.1491746606334842,0.508043891402715,123.30938461538462
106,221,0.6856063348416288,0.6290814479638008,5.6289592760181,0.5882352941176471,3.9638009049773757,-6.14228959276018,0.10801493212669686,0.22947618552036197,0.004073314162895927,0.15792579185520358,0.4941502262443439,121.62010859728508
107,221,0.7140588235294117,0.6473891402714933,5.289592760180995,0.6018099547511312,3.9683257918552037,-5.906380090497738,0.11520904977375565,0.20893329864253393,0.0047622027601809955,0.1694760180995475,0.4987665158371041,120.76412669683258
108,221,0.7094162895927603,0.6450950226244343,5.6923076923076925,0.5520361990950227,3.986425339366516,-6.094565610859728,0.11715972850678733,0.2364379049773756,0.008340187194570137,0.18389864253393665,0.507527149321267,121.76123076923076
109,221,0.6942488687782806,0.6349597285067873,5.665158371040724,0.5656108597285068,3.9728506787330318,-6.074914027149322,0.11181764705882352,0.24988656108597293,0.02077993583710407,0.17455339366515837,0.4973244343891403,119.2907963800905
110,221,0.6997466063348415,0.6255339366515836,5.760180995475113,0.5520361990950227,3.9638009049773757,-6.239895927601809,0.12456380090497736,0.2307575113122172,0.008360467194570136,0.14371176470588234,0.49532307692307687,118.19821719457012
111,221,0.700131221719457,0.6475384615384615,5.384615384615385,0.5520361990950227,3.990950226244344,-5.8853031674208145,0.11777692307692308,0.24563918552036199,0.00867313665158371,0.1552009049773756,0.5025072398190045,121.39338461538462
112,221,0.6992307692307693,0.6378642533936653,5.751131221719457,0.5610859728506787,3.981900452488688,-5.937552036199095,0.12952579185520363,0.21964882352941176,0.007393384796380091,0.17386380090497738,0.49550588235294124,122.14590497737558
113,221,0.6996153846153846,0.6423981900452489,5.389140271493213,0.5610859728506787,3.986425339366516,-5.858371040723982,0.12236515837104071,0.20980310045248868,0.004123980271493213,0.1591628959276018,0.5144466063348416,116.72252036199093
114,221,0.6913438914027148,0.6211764705882353,5.357466063348416,0.5972850678733032,3.981900452488688,-6.058325791855203,0.11351945701357467,0.2354716515837104,0.007661140859728507,0.16913619909502267,0.45736153846153843,121.43996380090499
115,221,0.7152262443438915,0.6402126696832581,5.285067873303167,0.6289592760180995,4.02262443438914,-6.01247963800905,0.12348642533936652,0.20721239819004525,0.01165756190045249,0.16876742081447965,0.5029556561085973,123.79890497737557
116,221,0.6973529411764706,0.6426696832579184,5.226244343891403,0.5384615384615384,3.981900452488688,-5.912782805429864,0.13251176470588236,0.2456893303167421,0.001994513303167421,0.166806334841629,0.4910226244343891,117.38138914027151
