排名,歌曲名,歌手,专辑,播放量,歌曲ID,榜单,上榜日期,平台,年份,月份,月份标签,得分,点赞量,评论数,综合热度,流派,热度分数
0,我们仨,陈童言,我们仨,0,360435849,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,其实轮不到我拯救啦,ODD陈思键,乱咁嚟:LyunGamLai,0,359842140,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,我是一首歌,KAFE_HU咖啡胡/李吉吉,46A,0,359303533,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,剑气,张颜齐,SHIFT,0,360701033,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Celine Run,愚月FoolMoon,Celine Run｜奔跑瑟琳,0,361278303,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,飞鸟,枯木逢春/尚士达,此刻我会在你身旁,0,359553627,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,终章 Final Chapter,Capper,终章 Final Chapter,0,358370473,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,让所有的长街都有灯,赵牧阳,让所有的长街都有灯,0,359593065,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,等雨,Joysaaaa,等雨,0,359412508,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Make Your Own Way,BorderWalker/鸡皮疙瘩,Make Your Own Way,0,360950211,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,小尘寰,小曲儿,如七而至 (动画《狐妖小红娘》七周年特别纪念专辑),0,361153234,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,【盗墓笔记】见闻山海,李常超（Lao乾妈）/音频怪物/张承煜（小魂）/徐远书,盗墓笔记·见闻山海,0,361108900,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Dancing All Night,沈默亞SHEN,Dancing All Night,0,361241386,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,奈何奈何,黄霄雲,说英雄谁是英雄 网剧原声带,0,358247522,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,自然法则,鬼否,自然法则,0,358249367,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Unknown IP,吉丁Kiddin/GZ_Beatz/TangoZ,Unknown IP,0,357459480,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,救命SOS,蜷花 (李子璇),第四式：全面瓦解,0,360423481,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,圆Yuan,卧轨的火车,一些次要的时刻,0,359088037,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,直到夜幕降临,三角猫（mYrtl3V）/麻辣桔,未来立体声·Stereo Future VOL.02,0,361329748,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,24,Joyside,24,0,360706555,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,王维的树,秘密后院,王维的树,0,359964963,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Robot Swing Me to the Moon,Robot Swing/陈以恒,SYSTEM BOOTING... (Explicit),0,360412733,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,你走以后,Vaniah维,你走以后（Solo Ver.）,0,361239508,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,擦肩而过的春天,旷骏祥,擦肩而过的春天,0,359950994,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,羽,Hoo!,Lalabush,0,360282284,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,吹雪,夏婉安/孙星辰,吹雪,0,358085192,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,毕业典礼上是最后一面,照片送到店里那天,毕业典礼上是最后一面,0,360595152,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,羚的姿态,钟声,零(寻找羚少女Chapter.1),0,358688548,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,人，人，狗,表情银行,狗日子（Dog Days）,0,361290773,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,靠近,凌零,零(寻找羚少女Chapter.1),0,358706842,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,江珊焦,热键被杀手,You Leave Me Alone,0,358240265,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,曼巴,王以太/说唱者联盟,曼巴,0,358081933,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,共创新篇,Supper Moment,共创新篇,0,361599044,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,We are the kings,唐汉霄/王者荣耀,We are the kings,0,358981991,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,奔向浪漫,宿羽阳,这里人均恋爱中,0,360315926,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,盲山猫女,潘俊舟/白令海乐队(Burning Sea）,盲山猫女（Miss RuanRuan）,0,361131924,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,摇滚,0.01
0,Glimpse of Us,Joji,Glimpse of Us,0,358382776,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Cherry,江迟同学,Cherry,0,358695772,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,跟随我,叶炫清,零(寻找羚少女Chapter.1),0,358859392,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,星云号PLUS,电气樱桃,星云号PLUS,0,360988126,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Poetess,LÜCY,LÜCY,0,359139816,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,黑羚王Black Gazelle,穿校服的饶舌歌手（牛牛）,零(寻找羚少女Chapter.1),0,358896590,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Aphrodite,椅子乐团 The Chairs,Aphrodite,0,356999056,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,民谣,0.01
0,不眠者幻想曲,吴建京,东岸西岸,0,358676486,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,光,Tiam,光（Light）,0,359443050,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,海浪,魏诗莹（Wishbao）,蓝色日暮,0,357881158,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,尔尔,司南,第一场梦·逢时,0,359566970,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,亲爱的 Lost Souls,凹与山,亲爱的,0,358230638,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,浪漫后毁灭,刘晓盈,零(寻找羚少女Chapter.1),0,358671749,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,我喜欢的对话是方形的,吴芊仪,零(寻找羚少女Chapter.1),0,358373451,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,躲进回忆,穆哲熙,躲进回忆,0,358660291,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,这会有问题吗？(feat. WADE DAO),问题总部/WADE DAO,这会有问题吗？(feat. WADE DAO),0,358720962,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Song For Birds,The Leg Signals 脚信号,Song For Birds,0,358094950,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,有完没完,Britneylee小暖,零(寻找羚少女Chapter.1),0,358043938,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,口袋的歌,刘宇轩,口袋的歌,0,360731910,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,星期一到星期天,K.Yao刘可瑶,零(寻找羚少女Chapter.1),0,358268030,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Savin' Up My Energy,莉莉童,零(寻找羚少女Chapter.1),0,358704084,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,ROUSE (唤醒),齐奕同/董子龙/M&K/Taisheng Music,ROUSE (唤醒),0,359421299,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,How Should I Do (同期录音),leegof,Leegof 2.0 (2021 Band Edition Selections),0,361017636,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Before,NIKI,Before,0,354823990,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,猜不透,Aioz/刘思达,粉桃A,0,358082658,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,夏日限定心动,飞行少年,夏日限定心动,0,359541267,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,童谣,疯医乐队,童谣,0,359861407,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,摇滚,0.01
0,高端学问,许歆茉,高端学问,0,361001994,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,放轻松,TizzyT,放轻松,0,357857486,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,那个少年,Dreamon乐队（橘猫乐队）,那个少年,0,361219867,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,摇滚,0.01
0,诗人的旅途,王艺格,诗人的旅途,0,359587765,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,马儿,KUNG 龚敬文,马儿,0,359299861,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,人人比我好,陈炬,人人比我好,0,359528442,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Animal,So Far So Good 恰好乐队,Animal,0,361583570,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,摇滚,0.01
0,一样苦,苏紫旭&The Paramecia,一样苦,0,360701194,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,另一边地球,呀婵 nancyleung,另一边地球,0,359007483,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,Somebody Like You,FrogMonster/GATTÜSO/KZ Tandingan,你的模样 (Somebody Like You),0,359225659,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,答案,满舒克/梁铭琛/说唱者联盟,答案,0,358082656,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,如果你想过放弃,王澳楠EVE,如果你想过放弃,0,360403650,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,holy moly,曲甲/-艾兜,holy moly,0,358985797,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,无法停止爱你,贺仙人,无法停止爱你,0,359449719,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,银河里的繁星,Roxy马瑞欣,银河里的繁星,0,357879317,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,金榜题名,coco-木子文,金榜题名,0,360939689,巅峰榜·内地,2022-07-01,QQ音乐,2022,7,2022-07,0,0,0,,流行,0.01
0,在凌晨睡着的自己,告五人,在凌晨睡着的自己,0,389826385,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,小南门,丢火车乐队,小南门,0,389489019,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,摇滚,0.01
0,你,姜昕,你,0,388937026,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,永远的神,透明教室与平行女孩,（你也喜欢这首歌）你不会是坏人,0,388935961,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,把车开到青春的尽头跳个舞 Our Youth,张颜齐,把车开到青春的尽头跳个舞 Our Youth,0,389928169,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,灯光渐暗,SARRA梁馨予,予心,0,388564456,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,人格Party,陈童言,陈童言Nono,0,386987823,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,负累,九连真人,负累,0,389563322,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,After After Party,傻子与白痴/魏如萱,After After Party,0,389475865,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,好似又过几个秋,队长,行至此地,0,389198991,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,冬日物语,无法拒绝汉堡/EEEGO,冬日物语,0,388628450,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,四月物语,Chinese Football,Win&Lose,0,389669749,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,天王,李昂星,良心,0,389197925,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,大象出游记,袁野夕,我和我的“野”朋友 小红花音乐会特辑,0,387837450,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,划火柴,海龟先生,划火柴,0,387658529,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,没完没了,太帅了花,未来立体声·Stereo Future VOL.05,0,389926526,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,天狼星,不敢想象/说唱者联盟,天狼星,0,388803804,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,旧火重燃,Kirsty刘瑾睿,旧火重燃,0,389844013,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,端午,达达乐队,Hello!,0,388170182,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,摇滚,0.01
0,日落后,Slowly,未来立体声·Stereo Future VOL.05,0,389661018,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,诙谐,永猩Nssus/MAREA/说唱者联盟,诙谐,0,388220303,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,概率,失联深海MissingDepth,未来立体声·Stereo Future VOL.05,0,389591760,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,叫魂,刘森,废话三篇,0,384738506,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,因为你,艾热AIR,因为你,0,388232555,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,我忘记多长一段时间没有看到彩虹,Doggie/黄子韬,我忘记多长一段时间没有看到彩虹,0,388471117,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Airplane,Feiii,Airplane,0,388968736,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,闪光,房东的猫,闪光,0,389933205,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,一千公里,杨和苏KeyNG/卫彬月,一千公里,0,388456162,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,水月谣,未来世乐队,水月谣,0,389421126,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,摇滚,0.01
0,盲心者,赵晨唏,盲心者,0,389369753,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,祝你可以得到你想要,一泽万Easyone,祝你可以得到你想要,0,388217588,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,末日岛,EnjiA魏恩佳,末日岛,0,389706883,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,心跳反应 (feat.林永琪),Eternal N/林永琪/格莱美汇（ClubGalame）/Taisheng Music,大声一点/格莱美汇 Electronic Music VOL.2 In 2022,0,388081413,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,双人跳水 (solo version),Aflou阿弗娄,银河上升的三秒钟,0,388199557,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Kaitlyn,粉浪,Kaitlyn,0,388208782,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,R&B,0.01
0,Lost Control,Agera,Lost Control,0,387504521,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,今日宜,时间VANESSA,今日宜,0,387964207,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,秋意,Maple Jazz Band/邓千荧,秋意,0,388421736,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,摇滚,0.01
0,芳心,王以太/刘至佳,黑怕盲盒Vol.2心动系列,0,382212430,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,摩羯,宇谦Rain,摩羯,0,388466003,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Anna,Levinti,Anna,0,388619470,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Retro Lover,和平和浪,声鲜商店(QQ音乐x霓雾娱乐企划合辑),0,389539461,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,无你无我·Warm Song,潘俊舟/白令海乐队(Burning Sea）,无你无我（Warm Song）,0,386834640,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,摇滚,0.01
0,All About Me,CK梨/A7i/胡洺嘉/142,All About Me,0,389893835,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,"Oh,Bunny",脉冲星  (The Pulsar),声鲜商店(QQ音乐x霓雾娱乐企划合辑),0,389539462,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,千万分之一,cash-c,千万分之一,0,389183906,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Hidings,Alex Darling,Hidings,0,389580942,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Just to be around,杨紫沁,Just to be around,0,389117734,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,塑我,余梓桾X张子薇,塑我,0,389381434,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Yellow Skin Flow,艾福杰尼,楼兰,0,229668116,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,我的眼睛留住一阵穿堂风,鳄梨帕克Early Park,声鲜商店(QQ音乐x霓雾娱乐企划合辑),0,388616073,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,说命,李俊毅JY,说命,0,388441752,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,hey there,树莉莉 Serrini,真美,0,388852518,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,吉时行乐,姜云升,吉时行乐,0,389074643,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,我想去跨越你离我很近但又像相隔一万里的河,悲伤玩具,我想去跨越你离我很近但又像相隔一万里的河,0,388930367,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,晚班飞机,刘莉旻,晚班飞机,0,389206008,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Slow,梁晓雪,Slow,0,389058285,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,住在海边的EMO女孩,赛西翰,声鲜商店(QQ音乐x霓雾娱乐企划合辑),0,388616072,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,遗忘后记得,魏靖坤/MIngYiii,遗忘后记得,0,389846603,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,就这样吧So be it,樊猪/Shirann,就这样吧So be it,0,387331697,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Jelly (果冻),芯竹XENZU,Jelly (果冻),0,388628970,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,BRAIN BOMB,春和竹,BRAIN BOMB,0,389380546,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,拉个勾说永远爱我,陆子昂,拉个勾说永远爱我,0,388084894,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,顶峰见,布瑞吉Bridge/和平精英,顶峰见,0,389328411,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,风中父子谈,短跑小说,自在佗佻,0,389070584,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,the ENDchild,per se,deca,0,386224399,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,我必做自己 I Wanna Be Myself,Lifesaver救命稻草,未来立体声·Stereo Future VOL.05,0,389685601,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,HAPPY GIRL (快乐女孩),与非门,与非门·廿年,0,388487351,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,等一个时机表白,林子琪/超级佩璞,等一个时机表白,0,389321168,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Little Present,黄玠玮,Little Present,0,388634796,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,CUT IT UP,So Far So Good 恰好乐队,CUT IT UP,0,388960345,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,摇滚,0.01
0,云南,水木年华,云南,0,389560284,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,未闻花香,SASSINRISE,北绽花,0,388071471,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,后来的灯火 (Full Band Version),醒山AwakeMountains,后来的灯火 (Full Band Version),0,388823439,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,摇滚,0.01
0,艾德,tom wet/李铭宇,艾德,0,386835409,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,我没有办法！,安娜其,无常吞,0,388832291,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,ORIGINAL,斑比Bambii/FEEEleven/Kc/RaCie,ORIGINAL,0,388307677,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,What Should I Do,飞行少年,我和我的“野”朋友 小红花音乐会特辑,0,387818043,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,前夜的乘客 (不插电),孤独的利里,最后的四重奏,0,389688856,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,The Dragon Song (feat. ØZI),鹤The Crane/ØZI陈惟凡,TALENT,0,387229361,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,夏とMoonlight Shines!,イルカポリス 海豚刑警,夏とMoonlight Shines!,0,389314231,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,紫荆花盛开,Yccccccccccccccc,永远的紫荆花,0,387125221,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,饥饿的人,Nocturnes曳取,Labyrinth,0,384987203,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,郁金香之恋,Heaven J,郁金香之恋,0,388742951,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,Pillow Talk,Veegee徐若侨,Hit The Road,0,386362441,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,黑曼巴,BrAnTB白景屹,Royalty Life Style,0,388631878,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,表演家,侯春蕾,表演家,0,387507634,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,忘不了的你,小高同学,忘不了的你,0,388735753,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
0,放下,吴鉴格,放下,0,387249057,巅峰榜·内地,2023-01-01,QQ音乐,2023,1,2023-01,0,0,0,,流行,0.01
